"Row","GeneID","geneSymbol"
"BCK_eIF4E_RIP_2016.csv~1.3292","ENSG00000234012","MDC1"
"BCK_eIF4E_RIP_2016.csv~1.3293","ENSG00000101049","SGK2"
"BCK_eIF4E_RIP_2016.csv~1.3294","ENSG00000268006","PTOV1-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3295","ENSG00000090020","SLC9A1"
"BCK_eIF4E_RIP_2016.csv~1.3296","ENSG00000233448","PMS2P9"
"BCK_eIF4E_RIP_2016.csv~1.3297","ENSG00000181191","PJA1"
"BCK_eIF4E_RIP_2016.csv~1.3298","ENSG00000109265","KIAA1211"
"BCK_eIF4E_RIP_2016.csv~1.3299","ENSG00000120896","SORBS3"
"BCK_eIF4E_RIP_2016.csv~1.3300","ENSG00000166667","SPDYE6"
"BCK_eIF4E_RIP_2016.csv~1.3301","ENSG00000183569","SERHL2"
"BCK_eIF4E_RIP_2016.csv~1.3302","ENSG00000148218","ALAD"
"BCK_eIF4E_RIP_2016.csv~1.3303","ENSG00000110944","IL23A"
"BCK_eIF4E_RIP_2016.csv~1.3304","ENSG00000183682","BMP8A"
"BCK_eIF4E_RIP_2016.csv~1.3305","ENSG00000197119","SLC25A29"
"BCK_eIF4E_RIP_2016.csv~1.3306","ENSG00000268895","A1BG-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3307","ENSG00000082146","STRADB"
"BCK_eIF4E_RIP_2016.csv~1.3308","ENSG00000159335","PTMS"
"BCK_eIF4E_RIP_2016.csv~1.3309","ENSG00000164850","GPER1"
"BCK_eIF4E_RIP_2016.csv~1.3310","ENSG00000171368","TPPP"
"BCK_eIF4E_RIP_2016.csv~1.3311","ENSG00000266904","LINC00663"
"BCK_eIF4E_RIP_2016.csv~1.3312","ENSG00000131788","PIAS3"
"BCK_eIF4E_RIP_2016.csv~1.3313","ENSG00000131037","EPS8L1"
"BCK_eIF4E_RIP_2016.csv~1.3314","ENSG00000067836","ROGDI"
"BCK_eIF4E_RIP_2016.csv~1.3315","ENSG00000115507","OTX1"
"BCK_eIF4E_RIP_2016.csv~1.3316","ENSG00000083454","P2RX5"
"BCK_eIF4E_RIP_2016.csv~1.3317","ENSG00000124140","SLC12A5"
"BCK_eIF4E_RIP_2016.csv~1.3318","ENSG00000264364","DYNLL2"
"BCK_eIF4E_RIP_2016.csv~1.3319","ENSG00000157216","SSBP3"
"BCK_eIF4E_RIP_2016.csv~1.3320","ENSG00000240849","TMEM189"
"BCK_eIF4E_RIP_2016.csv~1.3321","ENSG00000105479","CCDC114"
"BCK_eIF4E_RIP_2016.csv~1.3322","ENSG00000204577","LILRB3"
"BCK_eIF4E_RIP_2016.csv~1.3323","ENSG00000078487","ZCWPW1"
"BCK_eIF4E_RIP_2016.csv~1.3324","ENSG00000110841","PPFIBP1"
"BCK_eIF4E_RIP_2016.csv~1.3325","ENSG00000028277","POU2F2"
"BCK_eIF4E_RIP_2016.csv~1.3326","ENSG00000196663","TECPR2"
"BCK_eIF4E_RIP_2016.csv~1.3327","ENSG00000127124","HIVEP3"
"BCK_eIF4E_RIP_2016.csv~1.3328","ENSG00000205085","FAM71F2"
"BCK_eIF4E_RIP_2016.csv~1.3329","ENSG00000174705","SH3PXD2B"
"BCK_eIF4E_RIP_2016.csv~1.3330","ENSG00000232931","LINC00342"
"BCK_eIF4E_RIP_2016.csv~1.3331","ENSG00000105675","ATP4A"
"BCK_eIF4E_RIP_2016.csv~1.3332","ENSG00000089847","ANKRD24"
"BCK_eIF4E_RIP_2016.csv~1.3333","ENSG00000204165","CXorf65"
"BCK_eIF4E_RIP_2016.csv~1.3334","ENSG00000078687","TNRC6C"
"BCK_eIF4E_RIP_2016.csv~1.3335","ENSG00000131067","GGT7"
"BCK_eIF4E_RIP_2016.csv~1.3336","ENSG00000140403","DNAJA4"
"BCK_eIF4E_RIP_2016.csv~1.3337","ENSG00000117266","CDK18"
"BCK_eIF4E_RIP_2016.csv~1.3338","ENSG00000163141","BNIPL"
"BCK_eIF4E_RIP_2016.csv~1.3339","ENSG00000170921","TANC2"
"BCK_eIF4E_RIP_2016.csv~1.3340","ENSG00000197712","FAM114A1"
"BCK_eIF4E_RIP_2016.csv~1.3341","ENSG00000173706","HEG1"
"BCK_eIF4E_RIP_2016.csv~1.3342","ENSG00000134243","SORT1"
"BCK_eIF4E_RIP_2016.csv~1.3343","ENSG00000170275","CRTAP"
"BCK_eIF4E_RIP_2016.csv~1.3344","ENSG00000214753","HNRNPUL2"
"BCK_eIF4E_RIP_2016.csv~1.3345","ENSG00000248333","CDK11B"
"BCK_eIF4E_RIP_2016.csv~1.3346","ENSG00000134369","NAV1"
"BCK_eIF4E_RIP_2016.csv~1.3347","ENSG00000099365","STX1B"
"BCK_eIF4E_RIP_2016.csv~1.3348","ENSG00000158423","RIBC1"
"BCK_eIF4E_RIP_2016.csv~1.3349","ENSG00000163486","SRGAP2"
"BCK_eIF4E_RIP_2016.csv~1.3350","ENSG00000166813","KIF7"
"BCK_eIF4E_RIP_2016.csv~1.3351","ENSG00000064547","LPAR2"
"BCK_eIF4E_RIP_2016.csv~1.3352","ENSG00000100593","ISM2"
"BCK_eIF4E_RIP_2016.csv~1.3353","ENSG00000161692","DBF4B"
"BCK_eIF4E_RIP_2016.csv~1.3354","ENSG00000221926","TRIM16"
"BCK_eIF4E_RIP_2016.csv~1.3355","ENSG00000172345","STARD5"
"BCK_eIF4E_RIP_2016.csv~1.3356","ENSG00000148384","INPP5E"
"BCK_eIF4E_RIP_2016.csv~1.3357","ENSG00000187122","SLIT1"
"BCK_eIF4E_RIP_2016.csv~1.3358","ENSG00000243970","PPIEL"
"BCK_eIF4E_RIP_2016.csv~1.3359","ENSG00000150455","TIRAP"
"BCK_eIF4E_RIP_2016.csv~1.3360","ENSG00000185596","WASH3P"
"BCK_eIF4E_RIP_2016.csv~1.3361","ENSG00000164970","FAM219A"
"BCK_eIF4E_RIP_2016.csv~1.3362","ENSG00000131061","ZNF341"
"BCK_eIF4E_RIP_2016.csv~1.3363","ENSG00000163932","PRKCD"
"BCK_eIF4E_RIP_2016.csv~1.3364","ENSG00000143367","TUFT1"
"BCK_eIF4E_RIP_2016.csv~1.3365","ENSG00000198932","GPRASP1"
"BCK_eIF4E_RIP_2016.csv~1.3366","ENSG00000169249","ZRSR2"
"BCK_eIF4E_RIP_2016.csv~1.3367","ENSG00000089091","DZANK1"
"BCK_eIF4E_RIP_2016.csv~1.3368","ENSG00000059804","SLC2A3"
"BCK_eIF4E_RIP_2016.csv~1.3369","ENSG00000156639","ZFAND3"
"BCK_eIF4E_RIP_2016.csv~1.3370","ENSG00000143110","C1orf162"
"BCK_eIF4E_RIP_2016.csv~1.3371","ENSG00000182022","CHST15"
"BCK_eIF4E_RIP_2016.csv~1.3372","ENSG00000196411","EPHB4"
"BCK_eIF4E_RIP_2016.csv~1.3373","ENSG00000198547","C20orf203"
"BCK_eIF4E_RIP_2016.csv~1.3374","ENSG00000228903","RASA4CP"
"BCK_eIF4E_RIP_2016.csv~1.3375","ENSG00000073598","FNDC8"
"BCK_eIF4E_RIP_2016.csv~1.3376","ENSG00000135622","SEMA4F"
"BCK_eIF4E_RIP_2016.csv~1.3377","ENSG00000168026","TTC21A"
"BCK_eIF4E_RIP_2016.csv~1.3378","ENSG00000243452","NBPF15"
"BCK_eIF4E_RIP_2016.csv~1.3379","ENSG00000167483","FAM129C"
"BCK_eIF4E_RIP_2016.csv~1.3380","ENSG00000146005","PSD2"
"BCK_eIF4E_RIP_2016.csv~1.3381","ENSG00000197580","BCO2"
"BCK_eIF4E_RIP_2016.csv~1.3382","ENSG00000011451","WIZ"
"BCK_eIF4E_RIP_2016.csv~1.3383","ENSG00000167685","ZNF444"
"BCK_eIF4E_RIP_2016.csv~1.3384","ENSG00000112787","FBRSL1"
"BCK_eIF4E_RIP_2016.csv~1.3385","ENSG00000207631","MIR641"
"BCK_eIF4E_RIP_2016.csv~1.3386","ENSG00000161921","CXCL16"
"BCK_eIF4E_RIP_2016.csv~1.3387","ENSG00000171298","GAA"
"BCK_eIF4E_RIP_2016.csv~1.3388","ENSG00000212493","SNORD19"
"BCK_eIF4E_RIP_2016.csv~1.3389","ENSG00000180525","PRR26"
"BCK_eIF4E_RIP_2016.csv~1.3390","ENSG00000121716","PILRB"
"BCK_eIF4E_RIP_2016.csv~1.3391","ENSG00000168781","PPIP5K1"
"BCK_eIF4E_RIP_2016.csv~1.3392","ENSG00000170049","KCNAB3"
"BCK_eIF4E_RIP_2016.csv~1.3393","ENSG00000139437","TCHP"
"BCK_eIF4E_RIP_2016.csv~1.3394","ENSG00000186787","SPIN2B"
"BCK_eIF4E_RIP_2016.csv~1.3395","ENSG00000129473","BCL2L2"
"BCK_eIF4E_RIP_2016.csv~1.3396","ENSG00000138642","HERC6"
"BCK_eIF4E_RIP_2016.csv~1.3397","ENSG00000103496","STX4"
"BCK_eIF4E_RIP_2016.csv~1.3398","ENSG00000186275","NBPF12"
"BCK_eIF4E_RIP_2016.csv~1.3399","ENSG00000235708","COL11A2"
"BCK_eIF4E_RIP_2016.csv~1.3400","ENSG00000205726","ITSN1"
"BCK_eIF4E_RIP_2016.csv~1.3401","ENSG00000167083","GNGT2"
"BCK_eIF4E_RIP_2016.csv~1.3402","ENSG00000185664","PMEL"
"BCK_eIF4E_RIP_2016.csv~1.3403","ENSG00000256618","MTRNR2L1"
"BCK_eIF4E_RIP_2016.csv~1.3404","ENSG00000072134","EPN2"
"BCK_eIF4E_RIP_2016.csv~1.3405","ENSG00000102878","HSF4"
"BCK_eIF4E_RIP_2016.csv~1.3406","ENSG00000060656","PTPRU"
"BCK_eIF4E_RIP_2016.csv~1.3407","ENSG00000214021","TTLL3"
"BCK_eIF4E_RIP_2016.csv~1.3408","ENSG00000140279","DUOX2"
"BCK_eIF4E_RIP_2016.csv~1.3409","ENSG00000119699","TGFB3"
"BCK_eIF4E_RIP_2016.csv~1.3410","ENSG00000104881","PPP1R13L"
"BCK_eIF4E_RIP_2016.csv~1.3411","ENSG00000204282","TNRC6C-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3412","ENSG00000205744","DENND1C"
"BCK_eIF4E_RIP_2016.csv~1.3413","ENSG00000127946","HIP1"
"BCK_eIF4E_RIP_2016.csv~1.3414","ENSG00000158555","GDPD5"
"BCK_eIF4E_RIP_2016.csv~1.3415","ENSG00000069399","BCL3"
"BCK_eIF4E_RIP_2016.csv~1.3416","ENSG00000006453","BAIAP2L1"
"BCK_eIF4E_RIP_2016.csv~1.3417","ENSG00000179406","LINC00174"
"BCK_eIF4E_RIP_2016.csv~1.3418","ENSG00000141013","GAS8"
"BCK_eIF4E_RIP_2016.csv~1.3419","ENSG00000196338","NLGN3"
"BCK_eIF4E_RIP_2016.csv~1.3420","ENSG00000237438","CECR7"
"BCK_eIF4E_RIP_2016.csv~1.3421","ENSG00000243279","PRAF2"
"BCK_eIF4E_RIP_2016.csv~1.3422","ENSG00000013725","CD6"
"BCK_eIF4E_RIP_2016.csv~1.3423","ENSG00000151552","QDPR"
"BCK_eIF4E_RIP_2016.csv~1.3424","ENSG00000172661","FAM21C"
"BCK_eIF4E_RIP_2016.csv~1.3425","ENSG00000053702","NRIP2"
"BCK_eIF4E_RIP_2016.csv~1.3426","ENSG00000099814","CEP170B"
"BCK_eIF4E_RIP_2016.csv~1.3427","ENSG00000053524","MCF2L2"
"BCK_eIF4E_RIP_2016.csv~1.3428","ENSG00000224975","INE1"
"BCK_eIF4E_RIP_2016.csv~1.3429","ENSG00000196502","SULT1A1"
"BCK_eIF4E_RIP_2016.csv~1.3430","ENSG00000233323","TNXB"
"BCK_eIF4E_RIP_2016.csv~1.3431","ENSG00000183060","LYSMD4"
"BCK_eIF4E_RIP_2016.csv~1.3432","ENSG00000137841","PLCB2"
"BCK_eIF4E_RIP_2016.csv~1.3433","ENSG00000136457","CHAD"
"BCK_eIF4E_RIP_2016.csv~1.3434","ENSG00000085733","CTTN"
"BCK_eIF4E_RIP_2016.csv~1.3435","ENSG00000261408","TEN1-CDK3"
"BCK_eIF4E_RIP_2016.csv~1.3436","ENSG00000113645","WWC1"
"BCK_eIF4E_RIP_2016.csv~1.3437","ENSG00000178951","ZBTB7A"
"BCK_eIF4E_RIP_2016.csv~1.3438","ENSG00000203843","PFN1P2"
"BCK_eIF4E_RIP_2016.csv~1.3439","ENSG00000128683","GAD1"
"BCK_eIF4E_RIP_2016.csv~1.3440","ENSG00000169925","BRD3"
"BCK_eIF4E_RIP_2016.csv~1.3441","ENSG00000235989","MORC2-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3442","ENSG00000110171","TRIM3"
"BCK_eIF4E_RIP_2016.csv~1.3443","ENSG00000085185","BCORL1"
"BCK_eIF4E_RIP_2016.csv~1.3444","ENSG00000088992","TESC"
"BCK_eIF4E_RIP_2016.csv~1.3445","ENSG00000073910","FRY"
"BCK_eIF4E_RIP_2016.csv~1.3446","ENSG00000165923","AGBL2"
"BCK_eIF4E_RIP_2016.csv~1.3447","ENSG00000187775","DNAH17"
"BCK_eIF4E_RIP_2016.csv~1.3448","ENSG00000136206","SPDYE1"
"BCK_eIF4E_RIP_2016.csv~1.3449","ENSG00000265206","MIR142"
"BCK_eIF4E_RIP_2016.csv~1.3450","ENSG00000233695","GAS6-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3451","ENSG00000118162","KPTN"
"BCK_eIF4E_RIP_2016.csv~1.3452","ENSG00000265479","DTX2P1-UPK3BP1-PMS2P11"
"BCK_eIF4E_RIP_2016.csv~1.3453","ENSG00000110844","PRPF40B"
"BCK_eIF4E_RIP_2016.csv~1.3454","ENSG00000133392","MYH11"
"BCK_eIF4E_RIP_2016.csv~1.3455","ENSG00000176182","MYPOP"
"BCK_eIF4E_RIP_2016.csv~1.3456","ENSG00000196476","C20orf96"
"BCK_eIF4E_RIP_2016.csv~1.3457","ENSG00000166016","ABTB2"
"BCK_eIF4E_RIP_2016.csv~1.3458","ENSG00000090554","FLT3LG"
"BCK_eIF4E_RIP_2016.csv~1.3459","ENSG00000130940","CASZ1"
"BCK_eIF4E_RIP_2016.csv~1.3460","ENSG00000117877","CD3EAP"
"BCK_eIF4E_RIP_2016.csv~1.3461","ENSG00000111012","CYP27B1"
"BCK_eIF4E_RIP_2016.csv~1.3462","ENSG00000111752","PHC1"
"BCK_eIF4E_RIP_2016.csv~1.3463","ENSG00000111424","VDR"
"BCK_eIF4E_RIP_2016.csv~1.3464","ENSG00000116128","BCL9"
"BCK_eIF4E_RIP_2016.csv~1.3465","ENSG00000100288","CHKB"
"BCK_eIF4E_RIP_2016.csv~1.3466","ENSG00000049768","FOXP3"
"BCK_eIF4E_RIP_2016.csv~1.3467","ENSG00000159214","CCDC24"
"BCK_eIF4E_RIP_2016.csv~1.3468","ENSG00000111275","ALDH2"
"BCK_eIF4E_RIP_2016.csv~1.3469","ENSG00000130821","SLC6A8"
"BCK_eIF4E_RIP_2016.csv~1.3470","ENSG00000166676","TVP23A"
"BCK_eIF4E_RIP_2016.csv~1.3471","ENSG00000197380","DACT3"
"BCK_eIF4E_RIP_2016.csv~1.3472","ENSG00000183506","PI4KAP2"
"BCK_eIF4E_RIP_2016.csv~1.3473","ENSG00000178607","ERN1"
"BCK_eIF4E_RIP_2016.csv~1.3474","ENSG00000205307","SAP25"
"BCK_eIF4E_RIP_2016.csv~1.3475","ENSG00000229474","PATL2"
"BCK_eIF4E_RIP_2016.csv~1.3476","ENSG00000153443","UBALD1"
"BCK_eIF4E_RIP_2016.csv~1.3477","ENSG00000148600","CDHR1"
"BCK_eIF4E_RIP_2016.csv~1.3478","ENSG00000130377","ACSBG2"
"BCK_eIF4E_RIP_2016.csv~1.3479","ENSG00000033327","GAB2"
"BCK_eIF4E_RIP_2016.csv~1.3480","ENSG00000262180","OCLM"
"BCK_eIF4E_RIP_2016.csv~1.3481","ENSG00000198873","GRK5"
"BCK_eIF4E_RIP_2016.csv~1.3482","ENSG00000253873","PCDHGA11"
"BCK_eIF4E_RIP_2016.csv~1.3483","ENSG00000240682","ISY1"
"BCK_eIF4E_RIP_2016.csv~1.3484","ENSG00000187764","SEMA4D"
"BCK_eIF4E_RIP_2016.csv~1.3485","ENSG00000168140","VASN"
"BCK_eIF4E_RIP_2016.csv~1.3486","ENSG00000184949","FAM227A"
"BCK_eIF4E_RIP_2016.csv~1.3487","ENSG00000073150","PANX2"
"BCK_eIF4E_RIP_2016.csv~1.3488","ENSG00000106089","STX1A"
"BCK_eIF4E_RIP_2016.csv~1.3489","ENSG00000259205","PRKXP1"
"BCK_eIF4E_RIP_2016.csv~1.3490","ENSG00000095321","CRAT"
"BCK_eIF4E_RIP_2016.csv~1.3491","ENSG00000164867","NOS3"
"BCK_eIF4E_RIP_2016.csv~1.3492","ENSG00000183044","ABAT"
"BCK_eIF4E_RIP_2016.csv~1.3493","ENSG00000088280","ASAP3"
"BCK_eIF4E_RIP_2016.csv~1.3494","ENSG00000178665","ZNF713"
"BCK_eIF4E_RIP_2016.csv~1.3495","ENSG00000129749","CHRNA10"
"BCK_eIF4E_RIP_2016.csv~1.3496","ENSG00000175564","UCP3"
"BCK_eIF4E_RIP_2016.csv~1.3497","ENSG00000182108","DEXI"
"BCK_eIF4E_RIP_2016.csv~1.3498","ENSG00000250067","YJEFN3"
"BCK_eIF4E_RIP_2016.csv~1.3499","ENSG00000160094","ZNF362"
"BCK_eIF4E_RIP_2016.csv~1.3500","ENSG00000213366","GSTM2"
"BCK_eIF4E_RIP_2016.csv~1.3501","ENSG00000188219","POTEE"
"BCK_eIF4E_RIP_2016.csv~1.3502","ENSG00000139537","CCDC65"
"BCK_eIF4E_RIP_2016.csv~1.3503","ENSG00000137103","TMEM8B"
"BCK_eIF4E_RIP_2016.csv~1.3504","ENSG00000253537","PCDHGA7"
"BCK_eIF4E_RIP_2016.csv~1.3505","ENSG00000111732","AICDA"
"BCK_eIF4E_RIP_2016.csv~1.3506","ENSG00000213471","TTLL13"
"BCK_eIF4E_RIP_2016.csv~1.3507","ENSG00000207636","MIR631"
"BCK_eIF4E_RIP_2016.csv~1.3508","ENSG00000143387","CTSK"
"BCK_eIF4E_RIP_2016.csv~1.3509","ENSG00000105245","NUMBL"
"BCK_eIF4E_RIP_2016.csv~1.3510","ENSG00000101342","TLDC2"
"BCK_eIF4E_RIP_2016.csv~1.3511","ENSG00000205517","RGL3"
"BCK_eIF4E_RIP_2016.csv~1.3512","ENSG00000102302","FGD1"
"BCK_eIF4E_RIP_2016.csv~1.3513","ENSG00000181652","ATG9B"
"BCK_eIF4E_RIP_2016.csv~1.3514","ENSG00000198711","SSBP3-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3515","ENSG00000261934","PCDHGA9"
"BCK_eIF4E_RIP_2016.csv~1.3516","ENSG00000103226","NOMO3"
"BCK_eIF4E_RIP_2016.csv~1.3517","ENSG00000166833","NAV2"
"BCK_eIF4E_RIP_2016.csv~1.3518","ENSG00000167880","EVPL"
"BCK_eIF4E_RIP_2016.csv~1.3519","ENSG00000228486","LINC01125"
"BCK_eIF4E_RIP_2016.csv~1.3520","ENSG00000179361","ARID3B"
"BCK_eIF4E_RIP_2016.csv~1.3521","ENSG00000021300","PLEKHB1"
"BCK_eIF4E_RIP_2016.csv~1.3522","ENSG00000226416","MRPL23-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3523","ENSG00000188766","SPRED3"
"BCK_eIF4E_RIP_2016.csv~1.3524","ENSG00000237424","FOXD2-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3525","ENSG00000239497","LY6G5B"
"BCK_eIF4E_RIP_2016.csv~1.3526","ENSG00000090534","THPO"
"BCK_eIF4E_RIP_2016.csv~1.3527","ENSG00000248449","PCDHGB8P"
"BCK_eIF4E_RIP_2016.csv~1.3528","ENSG00000138617","PARP16"
"BCK_eIF4E_RIP_2016.csv~1.3529","ENSG00000128596","CCDC136"
"BCK_eIF4E_RIP_2016.csv~1.3530","ENSG00000181143","MUC16"
"BCK_eIF4E_RIP_2016.csv~1.3531","ENSG00000122223","CD244"
"BCK_eIF4E_RIP_2016.csv~1.3532","ENSG00000017373","SRCIN1"
"BCK_eIF4E_RIP_2016.csv~1.3533","ENSG00000171914","TLN2"
"BCK_eIF4E_RIP_2016.csv~1.3534","ENSG00000183856","IQGAP3"
"BCK_eIF4E_RIP_2016.csv~1.3535","ENSG00000171962","LRRC48"
"BCK_eIF4E_RIP_2016.csv~1.3536","ENSG00000143819","EPHX1"
"BCK_eIF4E_RIP_2016.csv~1.3537","ENSG00000056736","IL17RB"
"BCK_eIF4E_RIP_2016.csv~1.3538","ENSG00000000938","FGR"
"BCK_eIF4E_RIP_2016.csv~1.3539","ENSG00000135457","TFCP2"
"BCK_eIF4E_RIP_2016.csv~1.3540","ENSG00000182557","SPNS3"
"BCK_eIF4E_RIP_2016.csv~1.3541","ENSG00000177354","C10orf71"
"BCK_eIF4E_RIP_2016.csv~1.3542","ENSG00000236383","LINC00854"
"BCK_eIF4E_RIP_2016.csv~1.3543","ENSG00000188760","TMEM198"
"BCK_eIF4E_RIP_2016.csv~1.3544","ENSG00000258366","RTEL1"
"BCK_eIF4E_RIP_2016.csv~1.3545","ENSG00000157933","SKI"
"BCK_eIF4E_RIP_2016.csv~1.3546","ENSG00000184428","TOP1MT"
"BCK_eIF4E_RIP_2016.csv~1.3547","ENSG00000143178","TBX19"
"BCK_eIF4E_RIP_2016.csv~1.3548","ENSG00000183785","TUBA8"
"BCK_eIF4E_RIP_2016.csv~1.3549","ENSG00000253953","PCDHGB4"
"BCK_eIF4E_RIP_2016.csv~1.3550","ENSG00000123427","METTL21B"
"BCK_eIF4E_RIP_2016.csv~1.3551","ENSG00000167525","PROCA1"
"BCK_eIF4E_RIP_2016.csv~1.3552","ENSG00000148225","WDR31"
"BCK_eIF4E_RIP_2016.csv~1.3553","ENSG00000133131","MORC4"
"BCK_eIF4E_RIP_2016.csv~1.3554","ENSG00000186409","CCDC30"
"BCK_eIF4E_RIP_2016.csv~1.3555","ENSG00000160191","PDE9A"
"BCK_eIF4E_RIP_2016.csv~1.3556","ENSG00000143369","ECM1"
"BCK_eIF4E_RIP_2016.csv~1.3557","ENSG00000160460","SPTBN4"
"BCK_eIF4E_RIP_2016.csv~1.3558","ENSG00000056661","PCGF2"
"BCK_eIF4E_RIP_2016.csv~1.3559","ENSG00000111696","NT5DC3"
"BCK_eIF4E_RIP_2016.csv~1.3560","ENSG00000206149","HERC2P9"
"BCK_eIF4E_RIP_2016.csv~1.3561","ENSG00000166689","PLEKHA7"
"BCK_eIF4E_RIP_2016.csv~1.3562","ENSG00000256453","DND1"
"BCK_eIF4E_RIP_2016.csv~1.3563","ENSG00000183317","EPHA10"
"BCK_eIF4E_RIP_2016.csv~1.3564","ENSG00000085465","OVGP1"
"BCK_eIF4E_RIP_2016.csv~1.3565","ENSG00000139908","TSSK4"
"BCK_eIF4E_RIP_2016.csv~1.3566","ENSG00000141068","KSR1"
"BCK_eIF4E_RIP_2016.csv~1.3567","ENSG00000255419","MSH5-SAPCD1"
"BCK_eIF4E_RIP_2016.csv~1.3568","ENSG00000008128","CDK11A"
"BCK_eIF4E_RIP_2016.csv~1.3569","ENSG00000176890","TYMS"
"BCK_eIF4E_RIP_2016.csv~1.3570","ENSG00000147394","ZNF185"
"BCK_eIF4E_RIP_2016.csv~1.3571","ENSG00000230797","YY2"
"BCK_eIF4E_RIP_2016.csv~1.3572","ENSG00000212123","PRR22"
"BCK_eIF4E_RIP_2016.csv~1.3573","ENSG00000071051","NCK2"
"BCK_eIF4E_RIP_2016.csv~1.3574","ENSG00000149269","PAK1"
"BCK_eIF4E_RIP_2016.csv~1.3575","ENSG00000115596","WNT6"
"BCK_eIF4E_RIP_2016.csv~1.3576","ENSG00000172006","ZNF554"
"BCK_eIF4E_RIP_2016.csv~1.3577","ENSG00000118369","USP35"
"BCK_eIF4E_RIP_2016.csv~1.3578","ENSG00000203772","SPRN"
"BCK_eIF4E_RIP_2016.csv~1.3579","ENSG00000106789","CORO2A"
"BCK_eIF4E_RIP_2016.csv~1.3580","ENSG00000176809","LRRC37A3"
"BCK_eIF4E_RIP_2016.csv~1.3581","ENSG00000254995","STX16-NPEPL1"
"BCK_eIF4E_RIP_2016.csv~1.3582","ENSG00000123095","BHLHE41"
"BCK_eIF4E_RIP_2016.csv~1.3583","ENSG00000188263","IL17REL"
"BCK_eIF4E_RIP_2016.csv~1.3584","ENSG00000161860","SYCE2"
"BCK_eIF4E_RIP_2016.csv~1.3585","ENSG00000227587","ATP6V1G2"
"BCK_eIF4E_RIP_2016.csv~1.3586","ENSG00000092295","TGM1"
"BCK_eIF4E_RIP_2016.csv~1.3587","ENSG00000037042","TUBG2"
"BCK_eIF4E_RIP_2016.csv~1.3588","ENSG00000162482","AKR7A3"
"BCK_eIF4E_RIP_2016.csv~1.3589","ENSG00000130590","SAMD10"
"BCK_eIF4E_RIP_2016.csv~1.3590","ENSG00000067445","TRO"
"BCK_eIF4E_RIP_2016.csv~1.3591","ENSG00000101004","NINL"
"BCK_eIF4E_RIP_2016.csv~1.3592","ENSG00000130649","CYP2E1"
"BCK_eIF4E_RIP_2016.csv~1.3593","ENSG00000124215","CDH26"
"BCK_eIF4E_RIP_2016.csv~1.3594","ENSG00000262209","PCDHGB3"
"BCK_eIF4E_RIP_2016.csv~1.3595","ENSG00000106333","PCOLCE"
"BCK_eIF4E_RIP_2016.csv~1.3596","ENSG00000170615","SLC26A5"
"BCK_eIF4E_RIP_2016.csv~1.3597","ENSG00000106992","AK1"
"BCK_eIF4E_RIP_2016.csv~1.3598","ENSG00000126603","GLIS2"
"BCK_eIF4E_RIP_2016.csv~1.3599","ENSG00000116254","CHD5"
"BCK_eIF4E_RIP_2016.csv~1.3600","ENSG00000136854","STXBP1"
"BCK_eIF4E_RIP_2016.csv~1.3601","ENSG00000132613","MTSS1L"
"BCK_eIF4E_RIP_2016.csv~1.3602","ENSG00000016391","CHDH"
"BCK_eIF4E_RIP_2016.csv~1.3603","ENSG00000204149","AGAP6"
"BCK_eIF4E_RIP_2016.csv~1.3604","ENSG00000101213","PTK6"
"BCK_eIF4E_RIP_2016.csv~1.3605","ENSG00000100321","SYNGR1"
"BCK_eIF4E_RIP_2016.csv~1.3606","ENSG00000179979","CRIPAK"
"BCK_eIF4E_RIP_2016.csv~1.3607","ENSG00000204104","TRAF3IP1"
"BCK_eIF4E_RIP_2016.csv~1.3608","ENSG00000264943","SH3GL1P2"
"BCK_eIF4E_RIP_2016.csv~1.3609","ENSG00000116525","TRIM62"
"BCK_eIF4E_RIP_2016.csv~1.3610","ENSG00000123191","ATP7B"
"BCK_eIF4E_RIP_2016.csv~1.3611","ENSG00000213658","LAT"
"BCK_eIF4E_RIP_2016.csv~1.3612","ENSG00000008056","SYN1"
"BCK_eIF4E_RIP_2016.csv~1.3613","ENSG00000124602","UNC5CL"
"BCK_eIF4E_RIP_2016.csv~1.3614","ENSG00000127415","IDUA"
"BCK_eIF4E_RIP_2016.csv~1.3615","ENSG00000257704","PRR24"
"BCK_eIF4E_RIP_2016.csv~1.3616","ENSG00000167889","MGAT5B"
"BCK_eIF4E_RIP_2016.csv~1.3617","ENSG00000213085","CCDC19"
"BCK_eIF4E_RIP_2016.csv~1.3618","ENSG00000233501","SRGAP2-AS1"
"BCK_eIF4E_RIP_2016.csv~1.3619","ENSG00000081479","LRP2"
"BCK_eIF4E_RIP_2016.csv~1.3620","ENSG00000188315","C3orf62"
"BCK_eIF4E_RIP_2016.csv~1.3621","ENSG00000082074","FYB"
"BCK_eIF4E_RIP_2016.csv~1.3622","ENSG00000182324","KCNJ14"
